iteration,mean_survival,mean_return,loss,mean_value,entropy,lr,eval_survival,jump_ratio,time_s
2125,30.21,24.3883,25.8813,21.7568,0.3966,1.0e-04,,,5.4
2126,29.83,23.9973,25.4022,21.4771,0.3898,1.0e-04,,,5.4
2127,30.76,24.9934,25.0422,21.5078,0.3891,1.0e-04,,,5.4
2128,30.79,24.9813,26.0940,21.6811,0.3980,1.0e-04,,,5.4
2129,28.44,22.8652,23.7937,21.5762,0.3962,1.0e-04,,,5.4
2130,30.05,24.2109,26.0726,21.7920,0.3933,1.0e-04,29.39,0.25,5.4
2131,30.44,24.7602,25.3023,21.6940,0.3885,1.0e-04,,,5.4
2132,29.33,23.7309,24.2357,21.6143,0.3956,1.0e-04,,,5.4
2133,29.99,24.2262,25.7293,21.7358,0.3880,1.0e-04,,,5.4
2134,31.02,25.1340,25.7821,21.6437,0.3934,1.0e-04,,,5.4
2135,30.80,25.0789,25.3793,21.7426,0.3858,1.0e-04,,,5.4
2136,30.61,24.9402,24.9702,21.7277,0.3904,1.0e-04,,,5.4
2137,29.27,23.5129,26.2078,21.7836,0.3878,1.0e-04,,,5.4
2138,30.53,24.7824,25.8498,21.7222,0.3916,1.0e-04,,,5.4
2139,30.60,24.7254,25.3025,21.9143,0.3919,1.0e-04,,,5.4
2140,29.94,24.1074,25.5590,21.8433,0.3998,1.0e-04,31.06,0.31,5.4
2141,30.64,24.6758,26.0163,22.0501,0.4035,1.0e-04,,,5.4
2142,30.77,24.7656,25.6695,21.6098,0.3942,1.0e-04,,,5.4
2143,30.28,24.2285,24.6259,21.4588,0.3969,1.0e-04,,,5.4
2144,30.59,24.5695,25.1289,21.5355,0.4026,1.0e-04,,,5.4
2145,30.77,24.7949,25.0326,21.2730,0.4085,1.0e-04,,,5.4
2146,29.95,24.1195,25.8031,21.5482,0.3959,1.0e-04,,,5.4
2147,30.11,24.2270,25.0303,21.4613,0.3929,1.0e-04,,,5.4
2148,30.96,25.1031,25.0479,21.7017,0.3946,1.0e-04,,,5.4
2149,29.84,23.9797,24.9784,21.3893,0.4030,1.0e-04,,,5.4
2150,29.86,23.9227,25.8007,21.4696,0.4033,1.0e-04,31.31,0.34,5.4
2151,30.64,24.5461,25.2923,21.3848,0.4164,1.0e-04,,,5.4
2152,28.99,22.8961,24.8988,21.4428,0.4092,1.0e-04,,,5.4
2153,30.10,24.0457,26.4153,21.5824,0.4055,1.0e-04,,,5.4
2154,30.41,24.2820,24.1500,21.3357,0.4167,1.0e-04,,,5.4
2155,29.94,23.7586,25.8452,21.5377,0.4127,1.0e-04,,,5.4
2156,30.98,24.9938,25.2147,21.5006,0.3954,1.0e-04,,,5.4
2157,31.63,25.6691,25.8542,21.4587,0.4006,1.0e-04,,,5.4
2158,30.55,24.5832,24.9641,21.5658,0.4023,1.0e-04,,,5.4
2159,29.88,24.0266,24.9295,21.6804,0.3968,1.0e-04,,,5.4
2160,30.06,24.2430,25.6673,21.4112,0.4014,1.0e-04,30.42,0.28,5.4
2161,29.26,23.5191,25.5333,21.4982,0.4029,1.0e-04,,,5.4
2162,31.08,25.2687,26.2819,21.7263,0.4033,1.0e-04,,,5.4
2163,30.84,25.0723,26.3901,22.0770,0.3998,1.0e-04,,,5.4
2164,30.04,24.3918,25.9487,21.5822,0.3847,1.0e-04,,,5.4
2165,30.65,24.9984,24.8685,21.6213,0.3821,1.0e-04,,,5.4
2166,30.37,24.7793,26.9225,21.7585,0.3795,1.0e-04,,,5.4
2167,28.74,23.2141,25.4905,21.8397,0.3839,1.0e-04,,,5.4
2168,29.92,24.2836,25.2251,21.8400,0.3835,1.0e-04,,,5.4
2169,31.17,25.2449,26.5889,21.5883,0.3966,1.0e-04,,,5.4
2170,29.77,24.0750,26.1120,21.4910,0.3873,1.0e-04,29.71,0.25,5.4
2171,30.78,25.0922,25.7733,21.7931,0.3738,1.0e-04,,,5.4
2172,30.32,24.5441,24.8449,21.5859,0.3941,1.0e-04,,,5.4
2173,30.59,24.8406,25.5200,21.9393,0.3952,1.0e-04,,,5.4
2174,28.97,23.2203,25.8609,21.9291,0.3904,1.0e-04,,,5.4
2175,29.26,23.6535,25.1892,21.9468,0.3816,1.0e-04,,,5.4
2176,29.83,24.1352,25.8992,21.8925,0.3798,1.0e-04,,,5.4
2177,29.46,23.7137,24.9248,21.6252,0.4012,1.0e-04,,,5.4
2178,31.43,25.6520,26.1766,21.5775,0.3754,1.0e-04,,,5.4
2179,29.29,23.7480,25.5771,21.7227,0.3800,1.0e-04,,,5.4
2180,29.74,24.0203,24.7094,21.5728,0.3865,1.0e-04,30.09,0.27,5.4
2181,30.39,24.5797,25.8992,21.6798,0.3928,1.0e-04,,,5.4
2182,31.65,25.6609,25.9046,21.7087,0.4029,1.0e-04,,,5.4
2183,31.36,25.2969,25.8246,21.4558,0.4046,1.0e-04,,,5.4
2184,32.03,26.1055,24.5799,21.3351,0.3957,1.0e-04,,,5.5
2185,29.68,23.9254,24.3609,21.5799,0.3934,1.0e-04,,,5.4
2186,31.77,25.9715,27.0833,21.8158,0.3942,1.0e-04,,,5.4
2187,31.12,25.2301,26.3487,21.7996,0.3872,1.0e-04,,,5.4
2188,28.91,23.3902,26.3013,21.9341,0.3815,1.0e-04,,,5.4
2189,29.34,23.9313,26.6029,21.7638,0.3731,1.0e-04,,,5.4
2190,30.09,24.6133,27.1997,22.0635,0.3704,1.0e-04,28.71,0.22,5.4
2191,29.71,24.0910,25.7605,21.8452,0.3754,1.0e-04,,,5.4
2192,30.49,24.9770,26.3599,21.8346,0.3723,1.0e-04,,,5.4
2193,28.91,23.4602,25.6811,21.8196,0.3703,1.0e-04,,,5.4
2194,30.45,24.9129,26.2519,21.7988,0.3811,1.0e-04,,,5.4
2195,30.77,25.1520,26.8497,22.1457,0.3645,1.0e-04,,,5.4
2196,30.17,24.7645,25.8689,22.0233,0.3619,1.0e-04,,,5.4
2197,30.88,25.3684,27.0648,22.0441,0.3629,1.0e-04,,,5.4
2198,30.31,24.7543,25.0815,21.6849,0.3774,1.0e-04,,,5.4
2199,30.86,25.1125,26.7828,22.0416,0.3945,1.0e-04,,,5.4
2200,29.24,23.6691,26.3076,21.9684,0.3874,1.0e-04,29.26,0.24,5.4
2201,29.55,23.9676,27.7326,21.8208,0.3802,1.0e-04,,,5.4
2202,29.88,24.4066,25.5360,21.7494,0.3654,1.0e-04,,,5.4
2203,29.73,24.3246,27.0120,21.7179,0.3641,1.0e-04,,,5.4
2204,29.86,24.3855,26.7303,22.2938,0.3711,1.0e-04,,,5.4
2205,28.48,23.0117,24.8124,21.9300,0.3740,1.0e-04,,,5.4
2206,29.73,24.1129,25.9624,21.7698,0.3779,1.0e-04,,,5.4
2207,31.13,25.3277,24.8984,21.5187,0.3889,1.0e-04,,,5.4
2208,30.22,24.3461,25.1959,21.5879,0.4027,1.0e-04,,,5.4
2209,31.62,25.6152,26.4287,21.7379,0.4120,1.0e-04,,,5.4
2210,31.69,25.7070,26.9307,21.8239,0.3990,1.0e-04,30.33,0.28,5.4
2211,29.97,24.1844,24.5601,21.5417,0.3909,1.0e-04,,,5.4
2212,30.84,25.0664,26.2934,21.7502,0.3833,1.0e-04,,,5.4
2213,30.26,24.6730,26.5841,21.7648,0.3776,1.0e-04,,,5.4
2214,30.68,24.9777,25.8044,21.6971,0.3886,1.0e-04,,,5.4
2215,31.08,25.2211,24.9468,21.4871,0.3997,1.0e-04,,,5.4
2216,31.66,25.7289,25.8594,21.3930,0.3888,1.0e-04,,,5.4
2217,30.95,25.1398,25.3428,21.3465,0.4037,1.0e-04,,,5.4
2218,30.60,24.7852,25.0521,21.5666,0.3965,1.0e-04,,,5.4
2219,30.78,25.0039,25.3641,21.4028,0.3962,1.0e-04,,,5.4
2220,30.56,24.7266,24.9982,21.5380,0.3899,1.0e-04,29.83,0.26,5.4
2221,31.04,25.1910,27.1029,21.6501,0.3922,1.0e-04,,,5.4
2222,30.34,24.7609,25.2073,21.6668,0.3849,1.0e-04,,,5.4
2223,30.07,24.4988,25.4091,21.8199,0.3833,1.0e-04,,,5.4
2224,31.33,25.6742,26.9548,21.9330,0.3880,1.0e-04,,,5.4
2225,29.48,23.8859,26.2260,22.0934,0.3854,1.0e-04,,,5.4
2226,30.79,24.9832,27.3208,21.9329,0.3933,1.0e-04,,,5.4
2227,30.24,24.4816,25.9756,21.7962,0.4006,1.0e-04,,,5.4
2228,30.28,24.5246,25.6172,21.8860,0.3921,1.0e-04,,,5.4
2229,30.35,24.5090,25.8661,21.8010,0.4043,1.0e-04,,,5.4
2230,30.86,24.9621,25.7235,21.9220,0.4065,1.0e-04,30.94,0.32,5.4
2231,30.63,24.6129,25.1288,21.5956,0.4134,1.0e-04,,,5.4
2232,29.69,23.8164,25.2145,21.8258,0.4097,1.0e-04,,,5.4
2233,30.13,24.2484,25.5826,21.8229,0.4016,1.0e-04,,,5.4
2234,31.63,25.7094,25.1403,21.5025,0.4043,1.0e-04,,,5.4
2235,30.15,24.2750,25.6668,21.8356,0.4038,1.0e-04,,,5.4
2236,30.30,24.3328,25.6648,21.6937,0.4092,1.0e-04,,,5.4
2237,29.90,24.0953,25.5195,21.9613,0.3989,1.0e-04,,,5.4
2238,29.62,24.0027,25.9053,21.9149,0.3953,1.0e-04,,,5.4
2239,30.81,25.0977,26.4396,21.9593,0.3807,1.0e-04,,,5.4
2240,29.96,24.2598,25.7004,21.7229,0.3926,1.0e-04,30.02,0.26,5.4
2241,30.33,24.6078,25.8674,21.7388,0.3895,1.0e-04,,,5.4
2242,30.05,24.3184,25.7013,21.5824,0.3914,1.0e-04,,,5.4
2243,30.03,24.1211,24.8017,21.3326,0.4038,1.0e-04,,,5.4
2244,30.22,24.4004,25.0092,21.6743,0.3997,1.0e-04,,,5.4
2245,30.47,24.5563,25.9125,21.6428,0.4000,1.0e-04,,,5.4
2246,30.67,24.6016,26.1184,21.6765,0.4141,1.0e-04,,,5.4
2247,29.20,23.3922,26.1619,21.7491,0.4087,1.0e-04,,,5.4
2248,30.17,24.2598,25.2897,21.6272,0.4052,1.0e-04,,,5.4
2249,30.31,24.2875,25.4772,21.4402,0.4107,1.0e-04,,,5.4
2250,30.50,24.6430,24.4188,21.5296,0.3972,1.0e-04,31.01,0.30,5.4
2251,30.50,24.5777,25.8164,21.3869,0.4038,1.0e-04,,,5.4
2252,29.78,23.9883,24.4318,21.3210,0.3957,1.0e-04,,,5.4
2253,30.60,24.6395,26.3332,21.6150,0.4087,1.0e-04,,,5.4
2254,30.61,24.7031,25.8810,21.4110,0.3974,1.0e-04,,,5.4
2255,29.96,24.1652,25.9726,21.8548,0.3978,1.0e-04,,,5.4
2256,30.66,24.6906,26.7608,21.8025,0.4073,1.0e-04,,,5.4
2257,29.84,23.8168,24.6770,21.7899,0.4138,1.0e-04,,,5.4
2258,30.45,24.1449,24.6436,21.4978,0.4227,1.0e-04,,,5.4
2259,30.77,24.7488,25.9111,21.5381,0.4014,1.0e-04,,,5.4
2260,30.66,24.7875,25.4491,21.7456,0.3987,1.0e-04,30.98,0.33,5.4
2261,31.07,25.0211,25.4054,21.5024,0.4051,1.0e-04,,,5.4
2262,29.97,24.1348,23.9820,21.3814,0.4011,1.0e-04,,,5.4
2263,30.16,24.4789,25.4167,21.4766,0.3781,1.0e-04,,,5.4
2264,29.61,24.0074,25.3156,21.6082,0.3809,1.0e-04,,,5.4
2265,30.28,24.6410,25.2970,21.6730,0.3827,1.0e-04,,,5.4
2266,31.38,25.6316,26.1900,21.7895,0.3824,1.0e-04,,,5.4
2267,29.17,23.5945,25.1502,21.6236,0.3802,1.0e-04,,,5.4
2268,31.01,25.2641,26.6582,21.7752,0.3872,1.0e-04,,,5.4
2269,30.81,24.8637,24.9319,21.5584,0.3964,1.0e-04,,,5.4
2270,29.79,24.2250,25.5093,21.8649,0.3794,1.0e-04,29.91,0.26,5.4
2271,30.22,24.5234,24.5648,22.0324,0.3797,1.0e-04,,,5.4
2272,30.78,25.0043,26.3319,21.8675,0.4001,1.0e-04,,,5.4
2273,31.58,25.7680,26.9309,21.9285,0.3871,1.0e-04,,,5.4
2274,31.09,25.3637,25.8212,21.9472,0.3857,1.0e-04,,,5.4
2275,30.58,24.9738,26.3118,22.1103,0.3861,1.0e-04,,,5.4
2276,30.27,24.5391,26.4214,21.7962,0.3916,1.0e-04,,,5.4
2277,29.86,24.1262,26.9161,21.8470,0.3937,1.0e-04,,,5.4
2278,29.94,24.2500,25.8406,21.7132,0.3952,1.0e-04,,,5.4
2279,30.30,24.5820,24.9762,21.6624,0.3895,1.0e-04,,,5.4
2280,31.59,25.7359,26.8714,22.0410,0.3949,1.0e-04,30.27,0.29,5.4
2281,29.71,23.9344,26.1470,22.1452,0.3937,1.0e-04,,,5.4
2282,29.34,23.4996,25.5912,21.8470,0.4048,1.0e-04,,,5.4
2283,31.22,25.4086,25.8841,21.8950,0.3892,1.0e-04,,,5.4
2284,31.19,25.3508,26.9350,22.0546,0.3932,1.0e-04,,,5.4
2285,30.79,25.0816,26.2119,21.7880,0.3915,1.0e-04,,,5.4
2286,28.67,23.1309,24.5389,21.6532,0.3855,1.0e-04,,,5.4
2287,30.34,24.6305,26.8027,21.9772,0.3939,1.0e-04,,,5.4
2288,30.37,24.5020,27.3354,22.0671,0.4039,1.0e-04,,,5.4
2289,30.54,24.6273,26.2777,22.0947,0.3954,1.0e-04,,,5.4
2290,30.48,24.7215,25.4511,21.9337,0.3940,1.0e-04,30.91,0.30,5.4
2291,29.60,23.7727,26.6224,21.7249,0.4027,1.0e-04,,,5.4
2292,30.17,24.3691,26.1477,21.7080,0.4066,1.0e-04,,,5.4
2293,30.47,24.6215,24.8536,21.6343,0.4045,1.0e-04,,,5.4
2294,30.21,24.3238,26.3523,21.7810,0.4015,1.0e-04,,,5.4
2295,31.04,25.2539,26.1752,21.6967,0.3856,1.0e-04,,,5.4
2296,30.91,25.2477,26.3347,21.6679,0.3899,1.0e-04,,,5.4
2297,30.18,24.5301,25.6684,21.8022,0.3808,1.0e-04,,,5.4
2298,30.36,24.6742,24.9735,21.5939,0.3845,1.0e-04,,,5.4
2299,31.29,25.6312,27.1274,22.0637,0.3761,1.0e-04,,,5.4
2300,29.15,23.5754,26.0503,22.2372,0.3892,1.0e-04,29.98,0.26,5.4
2301,30.09,24.4441,25.9785,22.0527,0.3921,1.0e-04,,,5.4
2302,29.62,24.0316,25.4142,21.8099,0.3738,1.0e-04,,,5.4
2303,29.42,23.8488,25.8768,22.1248,0.3820,1.0e-04,,,5.4
2304,31.61,25.7207,26.7136,21.9215,0.3917,1.0e-04,,,5.4
2305,30.26,24.5086,25.3451,21.7231,0.3895,1.0e-04,,,5.4
2306,30.34,24.6402,25.5561,21.9032,0.3907,1.0e-04,,,5.4
2307,31.28,25.5145,25.8160,21.8145,0.3905,1.0e-04,,,5.4
2308,29.78,24.0762,26.1227,22.0384,0.3964,1.0e-04,,,5.4
2309,28.51,23.0277,25.2088,21.9721,0.3788,1.0e-04,,,5.4
2310,31.35,25.6715,27.7221,21.8272,0.3751,1.0e-04,29.12,0.24,5.4
2311,30.91,25.2727,25.3003,21.3867,0.3775,1.0e-04,,,5.4
2312,29.35,23.6441,24.9073,21.3123,0.3934,1.0e-04,,,5.4
2313,30.62,24.9766,25.9045,21.7231,0.3813,1.0e-04,,,5.4
2314,29.51,23.8754,25.3303,21.4193,0.3870,1.0e-04,,,5.4
2315,29.76,24.0719,23.9431,21.4665,0.3777,1.0e-04,,,5.4
2316,30.93,25.0277,25.2104,21.2656,0.3978,1.0e-04,,,5.4
2317,30.79,25.0691,24.4929,21.8386,0.3836,1.0e-04,,,5.4
2318,30.92,25.1523,26.1637,21.3850,0.3992,1.0e-04,,,5.4
2319,31.12,25.2492,25.0096,21.0381,0.3971,1.0e-04,,,5.4
2320,30.34,24.4332,24.6711,21.1883,0.4109,1.0e-04,30.51,0.29,5.4
2321,29.69,23.8242,24.1668,21.1687,0.4065,1.0e-04,,,5.4
2322,29.40,23.5762,24.5125,21.4292,0.4063,1.0e-04,,,5.4
2323,31.49,25.6543,26.3499,21.7173,0.3859,1.0e-04,,,5.4
2324,30.90,25.2523,25.4838,21.6059,0.3933,1.0e-04,,,5.4
2325,29.87,24.2363,25.9859,21.9174,0.3796,1.0e-04,,,5.4
2326,29.68,24.2668,26.1670,21.6775,0.3733,1.0e-04,,,5.4
2327,29.91,24.4473,24.7758,21.5400,0.3743,1.0e-04,,,5.4
2328,31.02,25.5039,25.7015,21.5668,0.3682,1.0e-04,,,5.4
2329,29.65,24.1434,24.2433,21.6197,0.3774,1.0e-04,,,5.4
2330,30.97,25.3863,26.5357,22.0187,0.3784,1.0e-04,28.87,0.24,5.4
2331,30.52,24.9430,25.2702,21.9486,0.3767,1.0e-04,,,5.4
2332,30.47,24.9629,26.1187,21.8046,0.3728,1.0e-04,,,5.4
2333,29.77,24.0977,25.8491,21.8218,0.3852,1.0e-04,,,5.4
2334,30.24,24.6320,25.9401,21.9405,0.3898,1.0e-04,,,5.4
2335,30.03,24.3121,25.3892,21.9376,0.3936,1.0e-04,,,5.4
2336,31.39,25.4836,26.5239,22.0001,0.4039,1.0e-04,,,5.4
2337,29.97,24.1898,24.6751,21.4829,0.4044,1.0e-04,,,5.4
2338,30.35,24.4340,25.5381,21.2996,0.4030,1.0e-04,,,5.4
2339,30.61,24.7766,24.2626,21.3499,0.4058,1.0e-04,,,5.4
2340,28.96,23.1953,24.9682,21.7491,0.4091,1.0e-04,30.58,0.29,5.4
2341,30.78,24.8875,26.4796,21.9448,0.4069,1.0e-04,,,5.4
2342,30.17,24.4598,25.0136,21.7676,0.3973,1.0e-04,,,5.4
2343,31.03,25.1391,26.4139,21.7757,0.4060,1.0e-04,,,5.4
2344,30.70,24.8238,25.2429,21.5810,0.3968,1.0e-04,,,5.4
2345,30.98,24.9375,26.1926,21.8001,0.4190,1.0e-04,,,5.4
2346,31.53,25.5887,25.0682,21.7543,0.4036,1.0e-04,,,5.4
2347,31.25,25.3938,25.9194,21.7173,0.3926,1.0e-04,,,5.7
2348,30.27,24.4227,24.3192,21.5177,0.3979,1.0e-04,,,5.5
2349,30.58,24.7609,25.3042,21.5308,0.3941,1.0e-04,,,5.4
2350,29.81,23.9781,24.9186,21.6110,0.3962,1.0e-04,31.04,0.31,5.4
2351,30.38,24.4410,25.1001,21.5774,0.4060,1.0e-04,,,5.4
2352,31.56,25.5523,25.0295,21.6951,0.4112,1.0e-04,,,5.4
2353,31.07,25.1352,24.7609,21.5225,0.4034,1.0e-04,,,5.4
2354,30.73,24.8359,25.3793,21.6253,0.4000,1.0e-04,,,5.4
2355,29.95,24.1086,26.8289,21.5449,0.3902,1.0e-04,,,5.4
2356,29.62,23.7641,24.1701,21.5178,0.4110,1.0e-04,,,5.4
2357,30.92,24.9391,25.3754,21.4369,0.4072,1.0e-04,,,5.4
2358,31.43,25.5367,25.2618,21.4326,0.3982,1.0e-04,,,5.4
2359,30.56,24.6887,25.3629,21.6007,0.4046,1.0e-04,,,5.4
2360,29.92,23.9875,25.6373,21.5777,0.4027,1.0e-04,31.72,0.36,5.4
2361,30.71,24.5953,23.9573,21.2594,0.4213,1.0e-04,,,5.4
2362,31.07,24.7672,24.1638,21.0811,0.4273,1.0e-04,,,5.4
2363,30.95,24.8086,23.7115,21.0414,0.4154,1.0e-04,,,5.4
2364,30.38,24.4938,24.1689,21.3478,0.4086,1.0e-04,,,5.4
2365,30.05,24.0965,26.0750,21.2839,0.4127,1.0e-04,,,5.4
2366,30.75,24.8043,25.2305,21.3624,0.4045,1.0e-04,,,5.4
2367,29.90,24.1375,26.2306,21.7757,0.3951,1.0e-04,,,5.4
2368,30.37,24.5684,25.5930,21.6656,0.3971,1.0e-04,,,5.4
2369,29.82,23.8422,25.0333,21.5647,0.4083,1.0e-04,,,5.4
2370,30.28,24.2875,25.2956,21.4723,0.4090,1.0e-04,31.46,0.31,5.4
2371,29.65,23.7332,24.4185,21.3100,0.4018,1.0e-04,,,5.4
2372,30.48,24.4293,25.3592,21.6273,0.4144,1.0e-04,,,5.4
2373,30.73,24.6574,25.1550,21.5856,0.4080,1.0e-04,,,5.4
2374,29.24,23.3844,24.1064,21.6423,0.4068,1.0e-04,,,5.4
2375,30.13,24.2664,25.0486,21.6996,0.4043,1.0e-04,,,5.4
2376,30.72,24.7711,24.2503,21.3577,0.4158,1.0e-04,,,5.4
2377,31.81,25.8531,26.5818,21.6839,0.3900,1.0e-04,,,5.4
2378,30.92,25.1254,25.1909,21.5995,0.3819,1.0e-04,,,5.4
2379,30.61,24.7602,23.8475,21.3300,0.3953,1.0e-04,,,5.4
2380,30.82,24.7715,24.7226,21.6069,0.4052,1.0e-04,30.55,0.32,5.4
2381,30.93,24.9313,25.1365,21.3709,0.4000,1.0e-04,,,5.4
2382,29.63,23.8004,24.9126,21.4714,0.3952,1.0e-04,,,5.4
2383,29.42,23.5645,24.5981,21.5018,0.3955,1.0e-04,,,5.4
2384,30.30,24.3719,23.0465,21.2664,0.3993,1.0e-04,,,5.4
2385,30.51,24.7516,24.7577,21.4181,0.3810,1.0e-04,,,5.4
2386,30.82,25.1547,24.9866,21.7547,0.3810,1.0e-04,,,5.4
2387,31.52,25.6980,24.5187,21.0516,0.3837,1.0e-04,,,5.4
2388,30.27,24.6156,26.0563,21.7346,0.3885,1.0e-04,,,5.4
2389,30.60,24.8203,25.7812,21.6919,0.3884,1.0e-04,,,5.4
2390,31.83,25.8914,26.2805,21.6796,0.3970,1.0e-04,30.41,0.28,5.4
2391,31.21,25.3820,24.3381,21.4727,0.3905,1.0e-04,,,5.4
2392,30.73,24.8828,25.0340,21.3677,0.3929,1.0e-04,,,5.4
2393,29.69,24.0414,24.3651,21.5709,0.3924,1.0e-04,,,5.4
2394,30.55,24.7742,25.7880,21.6574,0.3942,1.0e-04,,,5.4
2395,29.69,24.0785,25.8885,21.7470,0.3850,1.0e-04,,,5.4
2396,30.22,24.4074,24.6100,21.4774,0.3981,1.0e-04,,,5.4
2397,28.97,23.2270,24.7074,21.6262,0.4014,1.0e-04,,,5.4
2398,31.65,25.6797,24.0742,21.2675,0.3963,1.0e-04,,,5.4
2399,29.99,24.0430,24.7796,21.2971,0.4109,1.0e-04,,,5.4
2400,29.08,23.0562,23.5086,21.3557,0.4099,1.0e-04,31.30,0.36,5.4
2401,29.85,23.8016,23.9070,21.0719,0.4085,1.0e-04,,,5.4
2402,30.65,24.3805,24.5652,21.2865,0.4248,1.0e-04,,,5.4
2403,29.17,22.8750,23.9625,21.2045,0.4314,1.0e-04,,,5.4
2404,29.95,23.5996,24.4533,21.1116,0.4261,1.0e-04,,,5.5
2405,29.18,22.8977,23.0396,20.8570,0.4294,1.0e-04,,,5.4
2406,30.45,24.0969,23.5621,21.0705,0.4342,1.0e-04,,,5.4
2407,30.08,23.8066,25.0750,21.4982,0.4218,1.0e-04,,,5.4
2408,30.01,23.9328,24.5825,21.3373,0.4099,1.0e-04,,,5.4
2409,29.77,23.8852,24.6913,21.2724,0.4070,1.0e-04,,,5.4
2410,28.62,22.8453,23.6569,21.1770,0.4092,1.0e-04,30.50,0.29,5.4
2411,30.77,24.9094,26.1129,21.6157,0.3961,1.0e-04,,,5.4
2412,31.45,25.5094,27.2880,22.0810,0.3932,1.0e-04,,,5.4
2413,29.96,24.2238,25.4150,21.8459,0.3972,1.0e-04,,,5.4
2414,30.15,24.3406,24.8947,21.6974,0.3964,1.0e-04,,,5.4
2415,31.05,25.1289,24.9683,21.7252,0.3959,1.0e-04,,,5.4
2416,29.83,23.8820,25.4461,21.6031,0.4096,1.0e-04,,,5.4
2417,29.92,23.9383,24.7763,21.7423,0.4030,1.0e-04,,,5.4
2418,29.60,23.7824,24.6097,21.4671,0.4022,1.0e-04,,,5.4
2419,31.40,25.4578,25.6027,21.7308,0.3972,1.0e-04,,,5.4
2420,29.77,24.0102,25.2515,21.8604,0.3971,1.0e-04,30.13,0.27,5.4
2421,29.24,23.5375,25.4504,21.6325,0.4077,1.0e-04,,,5.4
2422,30.29,24.5617,26.9368,21.8497,0.3939,1.0e-04,,,5.4
2423,30.12,24.5254,25.1405,21.8649,0.3814,1.0e-04,,,5.4
2424,29.33,23.8859,24.3966,21.3494,0.3809,1.0e-04,,,5.4
2425,29.83,24.3371,25.4039,21.8260,0.3728,1.0e-04,,,5.4
2426,30.31,24.7473,24.9838,21.7483,0.3760,1.0e-04,,,5.4
2427,30.59,24.9262,25.4095,21.8780,0.3912,1.0e-04,,,5.4
2428,31.86,26.0848,26.4192,21.7018,0.3922,1.0e-04,,,5.4
2429,30.44,24.5867,25.1760,22.0251,0.3987,1.0e-04,,,5.4
2430,31.40,25.5172,26.1026,21.9807,0.3915,1.0e-04,29.71,0.25,5.6
2431,29.94,24.2992,26.2826,21.9925,0.3892,1.0e-04,,,5.4
2432,30.81,25.0793,26.1639,21.7267,0.3822,1.0e-04,,,5.4
2433,31.26,25.5477,26.1865,21.7734,0.3798,1.0e-04,,,5.4
2434,30.12,24.5867,26.0127,22.0790,0.3784,1.0e-04,,,5.4
2435,30.44,24.8375,26.3453,21.9945,0.3800,1.0e-04,,,5.4
2436,29.64,24.0223,24.0974,21.8497,0.3868,1.0e-04,,,5.4
2437,30.09,24.5098,24.9612,21.9067,0.3683,1.0e-04,,,5.4
2438,30.47,24.9523,27.0719,22.1832,0.3726,1.0e-04,,,5.4
2439,29.87,24.3211,25.7320,22.1714,0.3770,1.0e-04,,,5.4
2440,29.72,24.1965,25.5045,21.9331,0.3788,1.0e-04,29.77,0.26,5.4
2441,30.05,24.3824,25.9355,22.1473,0.3820,1.0e-04,,,5.4
2442,29.30,23.5902,25.5517,22.1218,0.3903,1.0e-04,,,5.4
2443,30.29,24.4941,24.9382,21.7822,0.3905,1.0e-04,,,5.4
2444,31.44,25.6008,26.7229,22.0587,0.3882,1.0e-04,,,5.4
2445,29.83,23.9941,25.0439,21.6687,0.3989,1.0e-04,,,5.4
2446,31.17,25.3391,25.0355,21.3958,0.3888,1.0e-04,,,5.4
2447,30.37,24.5598,26.0534,21.5972,0.3874,1.0e-04,,,5.4
2448,29.78,24.1242,23.8665,21.6118,0.3907,1.0e-04,,,5.4
2449,29.75,23.9699,24.8160,21.5473,0.4023,1.0e-04,,,5.4
2450,31.35,25.3160,24.9944,21.2792,0.4031,1.0e-04,30.65,0.31,5.4
2451,31.40,25.3941,24.8280,21.3660,0.4001,1.0e-04,,,5.4
2452,30.69,24.7039,24.9213,21.6942,0.4006,1.0e-04,,,5.4
2453,30.27,24.2512,24.2839,21.1808,0.4013,1.0e-04,,,5.4
2454,30.52,24.5984,25.2108,21.4213,0.3989,1.0e-04,,,5.4
2455,30.11,24.1797,24.1693,21.2623,0.4138,1.0e-04,,,5.4
2456,30.29,24.1309,24.9064,21.6204,0.4221,1.0e-04,,,5.4
2457,31.57,25.5238,26.2618,21.4616,0.4117,1.0e-04,,,5.4
2458,29.49,23.5633,23.7876,21.4694,0.4055,1.0e-04,,,5.4
2459,31.05,25.0941,24.9019,21.5842,0.4083,1.0e-04,,,5.4
2460,30.46,24.6027,25.0340,21.3607,0.3927,1.0e-04,30.44,0.29,5.4
2461,31.19,25.3227,25.3636,21.9512,0.3970,1.0e-04,,,5.4
2462,29.68,23.8410,24.0040,21.7172,0.4072,1.0e-04,,,5.4
2463,30.85,24.7531,25.7639,21.5981,0.4194,1.0e-04,,,5.4
2464,31.41,25.3594,25.5698,21.3692,0.4049,1.0e-04,,,5.4
2465,29.94,24.0836,25.0305,21.5220,0.4054,1.0e-04,,,5.4
2466,29.67,23.8125,23.6517,21.4134,0.4039,1.0e-04,,,5.4
2467,30.43,24.4141,23.8438,21.4359,0.4087,1.0e-04,,,5.4
